,0,1
8528,8528,n7211
8529,8529,n7212
8530,8530,n7213
8531,8531,n7214
8532,8532,n7215
8533,8533,n7216
8534,8534,n7217
8535,8535,n7218
8536,8536,n7219
8537,8537,n722
8538,8538,n7220
8539,8539,n7221
8540,8540,n7222
8541,8541,n7223
8542,8542,n7224
8543,8543,n7225
8544,8544,n7226
8545,8545,n7227
8546,8546,n7228
8547,8547,n7229
8548,8548,n723
8549,8549,n7230
8550,8550,n7231
8551,8551,n7232
8552,8552,n7233
8553,8553,n7234
8554,8554,n7235
8555,8555,n7236
8556,8556,n7237
8557,8557,n7238
8558,8558,n7239
8559,8559,n724
8560,8560,n7240
8561,8561,n7241
8562,8562,n7242
8563,8563,n7243
8564,8564,n7244
8565,8565,n7245
8566,8566,n7246
8567,8567,n7247
8568,8568,n7248
8569,8569,n7249
8570,8570,n725
8571,8571,n7250
8572,8572,n7251
8573,8573,n7252
8574,8574,n7253
8575,8575,n7254
8576,8576,n7255
8577,8577,n7256
8578,8578,n7257
8579,8579,n7258
8580,8580,n7259
8581,8581,n726
8582,8582,n7260
8583,8583,n7261
8584,8584,n7262
8585,8585,n7263
8586,8586,n7264
8587,8587,n7265
8588,8588,n7266
8589,8589,n7267
8590,8590,n7268
8591,8591,n7269
8592,8592,n727
8593,8593,n7270
8594,8594,n7271
8595,8595,n7272
8596,8596,n7273
8597,8597,n7274
8598,8598,n7275
8599,8599,n7276
8600,8600,n7277
8601,8601,n7278
8602,8602,n7279
8603,8603,n728
8604,8604,n7280
8605,8605,n7281
8606,8606,n7282
8607,8607,n7283
8608,8608,n7284
8609,8609,n7285
8610,8610,n7286
8611,8611,n7287
8612,8612,n7288
8613,8613,n7289
8614,8614,n729
8615,8615,n7290
8616,8616,n7291
8617,8617,n7292
8618,8618,n7293
8619,8619,n7294
8620,8620,n7295
8621,8621,n7296
8622,8622,n7297
8623,8623,n7298
8624,8624,n7299
8625,8625,n73
8626,8626,n730
8627,8627,n7300
8628,8628,n7301
8629,8629,n7302
8630,8630,n7303
8631,8631,n7304
8632,8632,n7305
8633,8633,n7306
8634,8634,n7307
8635,8635,n7308
8636,8636,n7309
8637,8637,n731
8638,8638,n7310
8639,8639,n7311
8640,8640,n7312
8641,8641,n7313
8642,8642,n7314
8643,8643,n7315
8644,8644,n7316
8645,8645,n7317
8646,8646,n7318
8647,8647,n7319
8648,8648,n732
8649,8649,n7320
8650,8650,n7321
8651,8651,n7322
8652,8652,n7323
8653,8653,n7324
8654,8654,n7325
8655,8655,n7326
8656,8656,n7327
8657,8657,n7328
8658,8658,n7329
8659,8659,n733
8660,8660,n7330
8661,8661,n7331
8662,8662,n7332
8663,8663,n7333
8664,8664,n7334
8665,8665,n7335
8666,8666,n7336
8667,8667,n7337
8668,8668,n7338
8669,8669,n7339
8670,8670,n734
8671,8671,n7340
8672,8672,n7341
8673,8673,n7342
8674,8674,n7343
8675,8675,n7344
8676,8676,n7345
8677,8677,n7346
8678,8678,n7347
8679,8679,n7348
8680,8680,n7349
8681,8681,n735
8682,8682,n7350
8683,8683,n7351
8684,8684,n7352
8685,8685,n7353
8686,8686,n7354
8687,8687,n7355
8688,8688,n7356
8689,8689,n7357
8690,8690,n7358
8691,8691,n7359
8692,8692,n736
8693,8693,n7360
8694,8694,n7361
8695,8695,n7362
8696,8696,n7363
8697,8697,n7364
8698,8698,n7365
8699,8699,n7366
8700,8700,n7367
8701,8701,n7368
8702,8702,n7369
8703,8703,n737
8704,8704,n7370
8705,8705,n7371
8706,8706,n7372
8707,8707,n7373
8708,8708,n7374
8709,8709,n7375
8710,8710,n7376
8711,8711,n7377
8712,8712,n7378
8713,8713,n7379
8714,8714,n738
8715,8715,n7380
8716,8716,n7381
8717,8717,n7382
8718,8718,n7383
8719,8719,n7384
8720,8720,n7385
8721,8721,n7386
8722,8722,n7387
8723,8723,n7388
8724,8724,n7389
8725,8725,n739
8726,8726,n7390
8727,8727,n7391
8728,8728,n7392
8729,8729,n7393
8730,8730,n7394
8731,8731,n7395
8732,8732,n7396
8733,8733,n7397
8734,8734,n7398
8735,8735,n7399
8736,8736,n74
8737,8737,n740
8738,8738,n7400
8739,8739,n7401
8740,8740,n7402
8741,8741,n7403
8742,8742,n7404
8743,8743,n7405
8744,8744,n7406
8745,8745,n7407
8746,8746,n7408
8747,8747,n7409
8748,8748,n741
8749,8749,n7410
8750,8750,n7411
8751,8751,n7412
8752,8752,n7413
8753,8753,n7414
8754,8754,n7415
8755,8755,n7416
8756,8756,n7417
8757,8757,n7418
8758,8758,n7419
8759,8759,n742
8760,8760,n7420
8761,8761,n7421
8762,8762,n7422
8763,8763,n7423
8764,8764,n7424
8765,8765,n7425
8766,8766,n7426
8767,8767,n7427
8768,8768,n7428
8769,8769,n7429
8770,8770,n743
8771,8771,n7430
8772,8772,n7431
8773,8773,n7432
8774,8774,n7433
8775,8775,n7434
8776,8776,n7435
8777,8777,n7436
8778,8778,n7437
8779,8779,n7438
8780,8780,n7439
8781,8781,n744
8782,8782,n7440
8783,8783,n7441
8784,8784,n7442
8785,8785,n7443
8786,8786,n7444
8787,8787,n7445
8788,8788,n7446
8789,8789,n7447
8790,8790,n7448
8791,8791,n7449
8792,8792,n745
8793,8793,n7450
8794,8794,n7451
8795,8795,n7452
8796,8796,n7453
8797,8797,n7454
8798,8798,n7455
8799,8799,n7456
8800,8800,n7457
8801,8801,n7458
8802,8802,n7459
8803,8803,n746
8804,8804,n7460
8805,8805,n7461
8806,8806,n7462
8807,8807,n7463
8808,8808,n7464
8809,8809,n7465
8810,8810,n7466
8811,8811,n7467
8812,8812,n7468
8813,8813,n7469
8814,8814,n747
8815,8815,n7470
8816,8816,n7471
8817,8817,n7472
8818,8818,n7473
8819,8819,n7474
8820,8820,n7475
8821,8821,n7476
8822,8822,n7477
8823,8823,n7478
8824,8824,n7479
8825,8825,n748
8826,8826,n7480
8827,8827,n7481
8828,8828,n7482
8829,8829,n7483
8830,8830,n7484
8831,8831,n7485
8832,8832,n7486
8833,8833,n7487
8834,8834,n7488
8835,8835,n7489
8836,8836,n749
8837,8837,n7490
8838,8838,n7491
8839,8839,n7492
8840,8840,n7493
8841,8841,n7494
8842,8842,n7495
8843,8843,n7496
8844,8844,n7497
8845,8845,n7498
8846,8846,n7499
8847,8847,n75
8848,8848,n750
8849,8849,n7500
8850,8850,n7501
8851,8851,n7502
8852,8852,n7503
8853,8853,n7504
8854,8854,n7505
8855,8855,n7506
8856,8856,n7507
8857,8857,n7508
8858,8858,n7509
8859,8859,n751
8860,8860,n7510
8861,8861,n7511
8862,8862,n7512
8863,8863,n7513
8864,8864,n7514
8865,8865,n7515
8866,8866,n7516
8867,8867,n7517
8868,8868,n7518
8869,8869,n7519
8870,8870,n752
8871,8871,n7520
8872,8872,n7521
8873,8873,n7522
8874,8874,n7523
8875,8875,n7524
8876,8876,n7525
8877,8877,n7526
8878,8878,n7527
8879,8879,n7528
8880,8880,n7529
8881,8881,n753
8882,8882,n7530
8883,8883,n7531
8884,8884,n7532
8885,8885,n7533
8886,8886,n7534
8887,8887,n7535
8888,8888,n7536
8889,8889,n7537
8890,8890,n7538
8891,8891,n7539
8892,8892,n754
8893,8893,n7540
8894,8894,n7541
8895,8895,n7542
8896,8896,n7543
8897,8897,n7544
8898,8898,n7545
8899,8899,n7546
8900,8900,n7547
8901,8901,n7548
8902,8902,n7549
8903,8903,n755
8904,8904,n7550
8905,8905,n7551
8906,8906,n7552
8907,8907,n7553
8908,8908,n7554
8909,8909,n7555
8910,8910,n7556
8911,8911,n7557
8912,8912,n7558
8913,8913,n7559
8914,8914,n756
8915,8915,n7560
8916,8916,n7561
8917,8917,n7562
8918,8918,n7563
8919,8919,n7564
8920,8920,n7565
8921,8921,n7566
8922,8922,n7567
8923,8923,n7568
8924,8924,n7569
8925,8925,n757
8926,8926,n7570
8927,8927,n7571
8928,8928,n7572
8929,8929,n7573
8930,8930,n7574
8931,8931,n7575
8932,8932,n7576
8933,8933,n7577
8934,8934,n7578
8935,8935,n7579
8936,8936,n758
8937,8937,n7580
8938,8938,n7581
8939,8939,n7582
8940,8940,n7583
8941,8941,n7584
8942,8942,n7585
8943,8943,n7586
8944,8944,n7587
8945,8945,n7588
8946,8946,n7589
8947,8947,n759
8948,8948,n7590
8949,8949,n7591
8950,8950,n7592
8951,8951,n7593
8952,8952,n7594
8953,8953,n7595
8954,8954,n7596
8955,8955,n7597
8956,8956,n7598
8957,8957,n7599
8958,8958,n76
8959,8959,n760
8960,8960,n7600
8961,8961,n7601
8962,8962,n7602
8963,8963,n7603
8964,8964,n7604
8965,8965,n7605
8966,8966,n7606
8967,8967,n7607
8968,8968,n7608
8969,8969,n7609
8970,8970,n761
8971,8971,n7610
8972,8972,n7611
8973,8973,n7612
8974,8974,n7613
8975,8975,n7614
8976,8976,n7615
8977,8977,n7616
8978,8978,n7617
8979,8979,n7618
8980,8980,n7619
8981,8981,n762
8982,8982,n7620
8983,8983,n7621
8984,8984,n7622
8985,8985,n7623
8986,8986,n7624
8987,8987,n7625
8988,8988,n7626
8989,8989,n7627
8990,8990,n7628
8991,8991,n7629
8992,8992,n763
8993,8993,n7630
8994,8994,n7631
8995,8995,n7632
8996,8996,n7633
8997,8997,n7634
8998,8998,n7635
8999,8999,n7636
9000,9000,n7637
9001,9001,n7638
9002,9002,n7639
9003,9003,n764
9004,9004,n7640
9005,9005,n7641
9006,9006,n7642
9007,9007,n7643
9008,9008,n7644
9009,9009,n7645
9010,9010,n7646
9011,9011,n7647
9012,9012,n7648
9013,9013,n7649
9014,9014,n765
9015,9015,n7650
9016,9016,n7651
9017,9017,n7652
9018,9018,n7653
9019,9019,n7654
9020,9020,n7655
9021,9021,n7656
9022,9022,n7657
9023,9023,n7658
9024,9024,n7659
9025,9025,n766
9026,9026,n7660
9027,9027,n7661
9028,9028,n7662
9029,9029,n7663
9030,9030,n7664
9031,9031,n7665
9032,9032,n7666
9033,9033,n7667
9034,9034,n7668
9035,9035,n7669
9036,9036,n767
9037,9037,n7670
9038,9038,n7671
9039,9039,n7672
9040,9040,n7673
9041,9041,n7674
9042,9042,n7675
9043,9043,n7676
9044,9044,n7677
9045,9045,n768
9046,9046,n769
9047,9047,n77
9048,9048,n770
9049,9049,n771
9050,9050,n772
9051,9051,n773
9052,9052,n774
9053,9053,n775
9054,9054,n776
9055,9055,n777
9056,9056,n778
9057,9057,n779
9058,9058,n78
9059,9059,n780
9060,9060,n781
9061,9061,n782
9062,9062,n783
9063,9063,n784
9064,9064,n785
9065,9065,n786
9066,9066,n787
9067,9067,n788
9068,9068,n789
9069,9069,n79
9070,9070,n790
9071,9071,n791
9072,9072,n792
9073,9073,n793
9074,9074,n794
9075,9075,n795
9076,9076,n796
9077,9077,n797
9078,9078,n798
9079,9079,n799
9080,9080,n8
9081,9081,n80
9082,9082,n800
9083,9083,n801
9084,9084,n802
9085,9085,n803
9086,9086,n804
9087,9087,n805
9088,9088,n806
9089,9089,n807
9090,9090,n808
9091,9091,n809
9092,9092,n81
9093,9093,n810
9094,9094,n811
9095,9095,n812
9096,9096,n813
9097,9097,n814
9098,9098,n815
9099,9099,n816
9100,9100,n817
9101,9101,n818
9102,9102,n819
9103,9103,n82
9104,9104,n820
9105,9105,n821
9106,9106,n822
9107,9107,n823
9108,9108,n824
9109,9109,n825
9110,9110,n826
9111,9111,n827
9112,9112,n828
9113,9113,n829
9114,9114,n83
9115,9115,n830
9116,9116,n831
9117,9117,n832
9118,9118,n833
9119,9119,n834
9120,9120,n835
9121,9121,n836
9122,9122,n837
9123,9123,n838
9124,9124,n839
9125,9125,n84
9126,9126,n840
9127,9127,n841
9128,9128,n842
9129,9129,n843
9130,9130,n844
9131,9131,n845
9132,9132,n846
9133,9133,n847
9134,9134,n848
9135,9135,n849
9136,9136,n85
9137,9137,n850
9138,9138,n851
9139,9139,n852
9140,9140,n853
9141,9141,n854
9142,9142,n855
9143,9143,n856
9144,9144,n857
9145,9145,n858
9146,9146,n859
9147,9147,n86
9148,9148,n860
9149,9149,n861
9150,9150,n862
9151,9151,n863
9152,9152,n864
9153,9153,n865
9154,9154,n866
9155,9155,n867
9156,9156,n868
9157,9157,n869
9158,9158,n87
9159,9159,n870
9160,9160,n871
9161,9161,n872
9162,9162,n873
9163,9163,n874
9164,9164,n875
9165,9165,n876
9166,9166,n877
9167,9167,n878
9168,9168,n879
9169,9169,n88
9170,9170,n880
9171,9171,n881
9172,9172,n882
9173,9173,n883
9174,9174,n884
9175,9175,n885
9176,9176,n886
9177,9177,n887
9178,9178,n888
9179,9179,n889
9180,9180,n89
9181,9181,n890
9182,9182,n891
9183,9183,n892
9184,9184,n893
9185,9185,n894
9186,9186,n895
9187,9187,n896
9188,9188,n897
9189,9189,n898
9190,9190,n899
9191,9191,n9
9192,9192,n90
9193,9193,n900
9194,9194,n901
9195,9195,n902
9196,9196,n903
9197,9197,n904
9198,9198,n905
9199,9199,n906
9200,9200,n907
9201,9201,n908
9202,9202,n909
9203,9203,n91
9204,9204,n910
9205,9205,n911
9206,9206,n912
9207,9207,n913
9208,9208,n914
9209,9209,n915
9210,9210,n916
9211,9211,n917
9212,9212,n918
9213,9213,n919
9214,9214,n92
9215,9215,n920
9216,9216,n921
9217,9217,n922
9218,9218,n923
9219,9219,n924
9220,9220,n925
9221,9221,n926
9222,9222,n927
9223,9223,n928
9224,9224,n929
9225,9225,n93
9226,9226,n930
9227,9227,n931
9228,9228,n932
9229,9229,n933
9230,9230,n934
9231,9231,n935
9232,9232,n936
9233,9233,n937
9234,9234,n938
9235,9235,n939
9236,9236,n94
9237,9237,n940
9238,9238,n941
9239,9239,n942
9240,9240,n943
9241,9241,n944
9242,9242,n945
9243,9243,n946
9244,9244,n947
9245,9245,n948
9246,9246,n949
9247,9247,n95
9248,9248,n950
9249,9249,n951
9250,9250,n952
9251,9251,n953
9252,9252,n954
9253,9253,n955
9254,9254,n956
9255,9255,n957
9256,9256,n958
9257,9257,n959
9258,9258,n96
9259,9259,n960
9260,9260,n961
9261,9261,n962
9262,9262,n963
9263,9263,n964
9264,9264,n965
9265,9265,n966
9266,9266,n967
9267,9267,n968
9268,9268,n969
9269,9269,n97
9270,9270,n970
9271,9271,n971
9272,9272,n972
9273,9273,n973
9274,9274,n974
9275,9275,n975
9276,9276,n976
9277,9277,n977
9278,9278,n978
9279,9279,n979
9280,9280,n98
9281,9281,n980
9282,9282,n981
9283,9283,n982
9284,9284,n983
9285,9285,n984
9286,9286,n985
9287,9287,n986
9288,9288,n987
9289,9289,n988
9290,9290,n989
9291,9291,n99
9292,9292,n990
9293,9293,n991
9294,9294,n992
9295,9295,n993
9296,9296,n994
9297,9297,n995
9298,9298,n996
9299,9299,n997
9300,9300,n998
9301,9301,n999
9302,9302,pcpi_insn[0]
9303,9303,pcpi_insn[1]
9304,9304,pcpi_insn[2]
9305,9305,pcpi_insn[3]
9306,9306,pcpi_insn[4]
9307,9307,pcpi_insn[5]
9308,9308,pcpi_insn[6]
9309,9309,pcpi_insn[7]
9310,9310,pcpi_insn[8]
9311,9311,pcpi_insn[9]
9312,9312,pcpi_insn[10]
9313,9313,pcpi_insn[11]
9314,9314,pcpi_insn[12]
9315,9315,pcpi_insn[13]
9316,9316,pcpi_insn[14]
9317,9317,pcpi_insn[15]
9318,9318,pcpi_insn[16]
9319,9319,pcpi_insn[17]
9320,9320,pcpi_insn[18]
9321,9321,pcpi_insn[19]
9322,9322,pcpi_insn[20]
9323,9323,pcpi_insn[21]
9324,9324,pcpi_insn[22]
9325,9325,pcpi_insn[23]
9326,9326,pcpi_insn[24]
9327,9327,pcpi_insn[25]
9328,9328,pcpi_insn[26]
9329,9329,pcpi_insn[27]
9330,9330,pcpi_insn[28]
9331,9331,pcpi_insn[29]
9332,9332,pcpi_insn[30]
9333,9333,pcpi_insn[31]
9334,9334,pcpi_rd[0]
9335,9335,pcpi_rd[1]
9336,9336,pcpi_rd[2]
9337,9337,pcpi_rd[3]
9338,9338,pcpi_rd[4]
9339,9339,pcpi_rd[5]
9340,9340,pcpi_rd[6]
9341,9341,pcpi_rd[7]
9342,9342,pcpi_rd[8]
9343,9343,pcpi_rd[9]
9344,9344,pcpi_rd[10]
9345,9345,pcpi_rd[11]
9346,9346,pcpi_rd[12]
9347,9347,pcpi_rd[13]
9348,9348,pcpi_rd[14]
9349,9349,pcpi_rd[15]
9350,9350,pcpi_rd[16]
9351,9351,pcpi_rd[17]
9352,9352,pcpi_rd[18]
9353,9353,pcpi_rd[19]
9354,9354,pcpi_rd[20]
9355,9355,pcpi_rd[21]
9356,9356,pcpi_rd[22]
9357,9357,pcpi_rd[23]
9358,9358,pcpi_rd[24]
9359,9359,pcpi_rd[25]
9360,9360,pcpi_rd[26]
9361,9361,pcpi_rd[27]
9362,9362,pcpi_rd[28]
9363,9363,pcpi_rd[29]
9364,9364,pcpi_rd[30]
9365,9365,pcpi_rd[31]
9366,9366,pcpi_ready
9367,9367,pcpi_rs1[0]
9368,9368,pcpi_rs1[1]
9369,9369,pcpi_rs1[2]
9370,9370,pcpi_rs1[3]
9371,9371,pcpi_rs1[4]
9372,9372,pcpi_rs1[5]
9373,9373,pcpi_rs1[6]
9374,9374,pcpi_rs1[7]
9375,9375,pcpi_rs1[8]
9376,9376,pcpi_rs1[9]
9377,9377,pcpi_rs1[10]
9378,9378,pcpi_rs1[11]
9379,9379,pcpi_rs1[12]
9380,9380,pcpi_rs1[13]
9381,9381,pcpi_rs1[14]
9382,9382,pcpi_rs1[15]
9383,9383,pcpi_rs1[16]
9384,9384,pcpi_rs1[17]
9385,9385,pcpi_rs1[18]
9386,9386,pcpi_rs1[19]
9387,9387,pcpi_rs1[20]
9388,9388,pcpi_rs1[21]
9389,9389,pcpi_rs1[22]
9390,9390,pcpi_rs1[23]
9391,9391,pcpi_rs1[24]
9392,9392,pcpi_rs1[25]
9393,9393,pcpi_rs1[26]
9394,9394,pcpi_rs1[27]
9395,9395,pcpi_rs1[28]
9396,9396,pcpi_rs1[29]
9397,9397,pcpi_rs1[30]
9398,9398,pcpi_rs1[31]
9399,9399,pcpi_rs2[0]
9400,9400,pcpi_rs2[1]
9401,9401,pcpi_rs2[2]
9402,9402,pcpi_rs2[3]
9403,9403,pcpi_rs2[4]
9404,9404,pcpi_rs2[5]
9405,9405,pcpi_rs2[6]
9406,9406,pcpi_rs2[7]
9407,9407,pcpi_rs2[8]
9408,9408,pcpi_rs2[9]
9409,9409,pcpi_rs2[10]
9410,9410,pcpi_rs2[11]
9411,9411,pcpi_rs2[12]
9412,9412,pcpi_rs2[13]
9413,9413,pcpi_rs2[14]
9414,9414,pcpi_rs2[15]
9415,9415,pcpi_rs2[16]
9416,9416,pcpi_rs2[17]
9417,9417,pcpi_rs2[18]
9418,9418,pcpi_rs2[19]
9419,9419,pcpi_rs2[20]
9420,9420,pcpi_rs2[21]
9421,9421,pcpi_rs2[22]
9422,9422,pcpi_rs2[23]
9423,9423,pcpi_rs2[24]
9424,9424,pcpi_rs2[25]
9425,9425,pcpi_rs2[26]
9426,9426,pcpi_rs2[27]
9427,9427,pcpi_rs2[28]
9428,9428,pcpi_rs2[29]
9429,9429,pcpi_rs2[30]
9430,9430,pcpi_rs2[31]
9431,9431,pcpi_valid
9432,9432,pcpi_wait
9433,9433,pcpi_wr
9434,9434,\reg_next_pc[10]
9435,9435,\reg_next_pc[11]
9436,9436,\reg_next_pc[12]
9437,9437,\reg_next_pc[13]
9438,9438,\reg_next_pc[14]
9439,9439,\reg_next_pc[15]
9440,9440,\reg_next_pc[16]
9441,9441,\reg_next_pc[17]
9442,9442,\reg_next_pc[18]
9443,9443,\reg_next_pc[19]
9444,9444,\reg_next_pc[1]
9445,9445,\reg_next_pc[20]
9446,9446,\reg_next_pc[21]
9447,9447,\reg_next_pc[22]
9448,9448,\reg_next_pc[23]
9449,9449,\reg_next_pc[24]
9450,9450,\reg_next_pc[25]
9451,9451,\reg_next_pc[26]
9452,9452,\reg_next_pc[27]
9453,9453,\reg_next_pc[28]
9454,9454,\reg_next_pc[29]
9455,9455,\reg_next_pc[2]
9456,9456,\reg_next_pc[30]
9457,9457,\reg_next_pc[31]
9458,9458,\reg_next_pc[3]
9459,9459,\reg_next_pc[4]
9460,9460,\reg_next_pc[5]
9461,9461,\reg_next_pc[6]
9462,9462,\reg_next_pc[7]
9463,9463,\reg_next_pc[8]
9464,9464,\reg_next_pc[9]
9465,9465,\reg_out[0]
9466,9466,\reg_out[10]
9467,9467,\reg_out[11]
9468,9468,\reg_out[12]
9469,9469,\reg_out[13]
9470,9470,\reg_out[14]
9471,9471,\reg_out[15]
9472,9472,\reg_out[16]
9473,9473,\reg_out[17]
9474,9474,\reg_out[18]
9475,9475,\reg_out[19]
9476,9476,\reg_out[1]
9477,9477,\reg_out[20]
9478,9478,\reg_out[21]
9479,9479,\reg_out[22]
9480,9480,\reg_out[23]
9481,9481,\reg_out[24]
9482,9482,\reg_out[25]
9483,9483,\reg_out[26]
9484,9484,\reg_out[27]
9485,9485,\reg_out[28]
9486,9486,\reg_out[29]
9487,9487,\reg_out[2]
9488,9488,\reg_out[30]
9489,9489,\reg_out[31]
9490,9490,\reg_out[3]
9491,9491,\reg_out[4]
9492,9492,\reg_out[5]
9493,9493,\reg_out[6]
9494,9494,\reg_out[7]
9495,9495,\reg_out[8]
9496,9496,\reg_out[9]
9497,9497,\reg_pc[10]
9498,9498,\reg_pc[11]
9499,9499,\reg_pc[12]
9500,9500,\reg_pc[13]
9501,9501,\reg_pc[14]
9502,9502,\reg_pc[15]
9503,9503,\reg_pc[16]
9504,9504,\reg_pc[17]
9505,9505,\reg_pc[18]
9506,9506,\reg_pc[19]
9507,9507,\reg_pc[1]
9508,9508,\reg_pc[20]
9509,9509,\reg_pc[21]
9510,9510,\reg_pc[22]
9511,9511,\reg_pc[23]
9512,9512,\reg_pc[24]
9513,9513,\reg_pc[25]
9514,9514,\reg_pc[26]
9515,9515,\reg_pc[27]
9516,9516,\reg_pc[28]
9517,9517,\reg_pc[29]
9518,9518,\reg_pc[2]
9519,9519,\reg_pc[30]
9520,9520,\reg_pc[31]
9521,9521,\reg_pc[3]
9522,9522,\reg_pc[4]
9523,9523,\reg_pc[5]
9524,9524,\reg_pc[6]
9525,9525,\reg_pc[7]
9526,9526,\reg_pc[8]
9527,9527,\reg_pc[9]
9528,9528,\reg_sh[0]
9529,9529,\reg_sh[1]
9530,9530,\reg_sh[2]
9531,9531,\reg_sh[3]
9532,9532,\reg_sh[4]
9533,9533,resetn
9534,9534,trace_data[0]
9535,9535,trace_data[1]
9536,9536,trace_data[2]
9537,9537,trace_data[3]
9538,9538,trace_data[4]
9539,9539,trace_data[5]
9540,9540,trace_data[6]
9541,9541,trace_data[7]
9542,9542,trace_data[8]
9543,9543,trace_data[9]
9544,9544,trace_data[10]
9545,9545,trace_data[11]
9546,9546,trace_data[12]
9547,9547,trace_data[13]
9548,9548,trace_data[14]
9549,9549,trace_data[15]
9550,9550,trace_data[16]
9551,9551,trace_data[17]
9552,9552,trace_data[18]
9553,9553,trace_data[19]
9554,9554,trace_data[20]
9555,9555,trace_data[21]
9556,9556,trace_data[22]
9557,9557,trace_data[23]
9558,9558,trace_data[24]
9559,9559,trace_data[25]
9560,9560,trace_data[26]
9561,9561,trace_data[27]
9562,9562,trace_data[28]
9563,9563,trace_data[29]
9564,9564,trace_data[30]
9565,9565,trace_data[31]
9566,9566,trace_data[32]
9567,9567,trace_data[33]
9568,9568,trace_data[34]
9569,9569,trace_data[35]
9570,9570,trace_valid
9571,9571,trap
9572,9572,sky130_fd_sc_hd__buf_2 U0
9573,9573,sky130_fd_sc_hd__buf_2 U1
9574,9574,sky130_fd_sc_hd__buf_1 U10
9575,9575,sky130_fd_sc_hd__buf_1 U100
9576,9576,sky130_fd_sc_hd__xnor2_2 U1000
9577,9577,sky130_fd_sc_hd__nor2_2 U1001
9578,9578,sky130_fd_sc_hd__a211o_2 U1002
9579,9579,sky130_fd_sc_hd__buf_1 U1003
9580,9580,sky130_fd_sc_hd__buf_1 U1004
9581,9581,sky130_fd_sc_hd__o21ai_2 U1005
9582,9582,sky130_fd_sc_hd__nand2_2 U1006
9583,9583,sky130_fd_sc_hd__o21a_2 U1007
9584,9584,sky130_fd_sc_hd__xnor2_2 U1008
9585,9585,sky130_fd_sc_hd__buf_1 U1009
9586,9586,sky130_fd_sc_hd__nand2_2 U101
9587,9587,sky130_fd_sc_hd__buf_1 U1010
9588,9588,sky130_fd_sc_hd__buf_1 U1011
9589,9589,sky130_fd_sc_hd__a31o_2 U1012
9590,9590,sky130_fd_sc_hd__a221o_2 U1013
9591,9591,sky130_fd_sc_hd__o21a_2 U1014
9592,9592,sky130_fd_sc_hd__and3_2 U1015
9593,9593,sky130_fd_sc_hd__a221o_2 U1016
9594,9594,sky130_fd_sc_hd__nor2_2 U1017
9595,9595,sky130_fd_sc_hd__inv_2 U1018
9596,9596,sky130_fd_sc_hd__a21o_2 U1019
9597,9597,sky130_fd_sc_hd__buf_1 U102
9598,9598,sky130_fd_sc_hd__a21bo_2 U1020
9599,9599,sky130_fd_sc_hd__o22a_2 U1021
9600,9600,sky130_fd_sc_hd__xnor2_2 U1022
9601,9601,sky130_fd_sc_hd__mux2_2 U1023
9602,9602,sky130_fd_sc_hd__buf_1 U1024
9603,9603,sky130_fd_sc_hd__and2b_2 U1025
9604,9604,sky130_fd_sc_hd__or2_2 U1026
9605,9605,sky130_fd_sc_hd__nor2_2 U1027
9606,9606,sky130_fd_sc_hd__o21a_2 U1028
9607,9607,sky130_fd_sc_hd__mux2_2 U1029
9608,9608,sky130_fd_sc_hd__nand2_2 U103
9609,9609,sky130_fd_sc_hd__xnor2_2 U1030
9610,9610,sky130_fd_sc_hd__a31o_2 U1031
9611,9611,sky130_fd_sc_hd__a221o_2 U1032
9612,9612,sky130_fd_sc_hd__o21a_2 U1033
9613,9613,sky130_fd_sc_hd__a21o_2 U1034
9614,9614,sky130_fd_sc_hd__nand2_2 U1035
9615,9615,sky130_fd_sc_hd__nor2_2 U1036
9616,9616,sky130_fd_sc_hd__inv_2 U1037
9617,9617,sky130_fd_sc_hd__o21a_2 U1038
9618,9618,sky130_fd_sc_hd__o2bb2a_2 U1039
9619,9619,sky130_fd_sc_hd__or3_2 U104
9620,9620,sky130_fd_sc_hd__xnor2_2 U1040
9621,9621,sky130_fd_sc_hd__nor2_2 U1041
9622,9622,sky130_fd_sc_hd__buf_1 U1042
9623,9623,sky130_fd_sc_hd__and3_2 U1043
9624,9624,sky130_fd_sc_hd__a211o_2 U1044
9625,9625,sky130_fd_sc_hd__buf_1 U1045
9626,9626,sky130_fd_sc_hd__buf_1 U1046
9627,9627,sky130_fd_sc_hd__mux2_2 U1047
9628,9628,sky130_fd_sc_hd__o21ba_2 U1048
9629,9629,sky130_fd_sc_hd__nor2_2 U1049
9630,9630,sky130_fd_sc_hd__or2_2 U105
9631,9631,sky130_fd_sc_hd__o21a_2 U1050
9632,9632,sky130_fd_sc_hd__mux2_2 U1051
9633,9633,sky130_fd_sc_hd__xor2_2 U1052
9634,9634,sky130_fd_sc_hd__buf_1 U1053
9635,9635,sky130_fd_sc_hd__mux2_2 U1054
9636,9636,sky130_fd_sc_hd__buf_1 U1055
9637,9637,sky130_fd_sc_hd__nand2_2 U1056
9638,9638,sky130_fd_sc_hd__a21oi_2 U1057
9639,9639,sky130_fd_sc_hd__nor2_2 U1058
9640,9640,sky130_fd_sc_hd__nand2_2 U1059
9641,9641,sky130_fd_sc_hd__nor2_2 U106
9642,9642,sky130_fd_sc_hd__o21a_2 U1060
9643,9643,sky130_fd_sc_hd__and2_2 U1061
9644,9644,sky130_fd_sc_hd__a21o_2 U1062
